User_ID,Product_ID,Purchase
1000003,P00193542,13222.289738150712
1000004,P0097242,13262.336319963399
1000005,P00251242,6150.914738881845
1000005,P00031342,7354.830102040816
1000006,P00231342,6150.914738881845
1000007,P00036842,13262.336319963399
1000009,P00135742,16295.90928030303
1000010,P00105942,6150.914738881845
1000010,P00087242,12413.68759811617
1000010,P0094542,10939.911835554842
1000015,P00166242,7354.830102040816
1000017,P00100642,6453.94935264929
1000018,P00190742,9738.893383161134
1000019,P00112542,13262.336319963399
1000022,P00213242,6150.914738881845
1000022,P00077042,6150.914738881845
1000023,P00288942,13222.289738150712
1000023,P00345842,10939.911835554842
1000023,P00313042,6150.914738881845
1000025,P00120042,14059.030805073777
1000026,P00042242,6150.914738881845
1000026,P00059542,9960.342465753425
1000026,P00023042,6150.914738881845
1000026,P00144242,6150.914738881845
1000027,P00116342,11305.295918367347
1000030,P00051442,8115.157456351113
1000031,P00117442,6453.94935264929
1000033,P00111742,14637.323008212074
1000033,P00219242,2238.542865488535
1000034,P00326742,4741.065764631844
1000035,P00129542,7665.548422687153
1000035,P00309542,6453.94935264929
1000036,P00150542,6150.914738881845
1000036,P00037142,13222.289738150712
1000036,P00120842,8115.157456351113
1000036,P00086442,7354.830102040816
1000036,P00193542,13222.289738150712
1000039,P00351142,15645.414175506268
1000041,P00235242,7665.548422687153
1000042,P00046742,14203.841375150783
1000042,P00003242,7665.548422687153
1000043,P00255842,14637.323008212074
1000044,P00120342,6150.914738881845
1000045,P00210142,12413.68759811617
1000045,P00020042,6150.914738881845
1000046,P00123142,4744.19836400818
1000046,P00079542,6453.94935264929
1000046,P00305542,4744.19836400818
1000048,P00055642,2238.542865488535
1000048,P00303742,7354.830102040816
1000048,P00220142,13262.336319963399
1000048,P00162442,13262.336319963399
1000048,P00041642,6150.914738881845
1000049,P00051442,8115.157456351113
1000049,P00350942,9738.893383161134
1000049,P00034042,14203.841375150783
1000052,P00000642,14203.841375150783
1000053,P00117542,3074.0822784810125
1000053,P00130742,15645.414175506268
1000053,P00160042,13262.336319963399
1000053,P00016542,14038.806235687864
1000053,P00070542,10166.664847161572
1000053,P00244142,13222.289738150712
1000053,P00212242,7354.830102040816
1000053,P00319342,6150.914738881845
1000057,P00350342,13061.709335899905
1000058,P00114142,7354.830102040816
1000058,P00348242,7354.830102040816
1000058,P00244142,13222.289738150712
1000059,P00030642,7354.830102040816
1000059,P00331242,1426.5271453590192
1000059,P00050242,7354.830102040816
1000060,P00132042,793.2585551330799
1000063,P00021742,6453.94935264929
1000064,P00110942,13222.289738150712
1000065,P00177942,6453.94935264929
1000071,P00165442,13262.336319963399
1000071,P00021742,6150.914738881845
1000072,P00318742,13262.336319963399
1000073,P00074442,13262.336319963399
1000073,P00192542,13222.289738150712
1000074,P00350042,15631.067482993198
1000075,P00248442,9738.893383161134
1000075,P00106742,9738.893383161134
1000077,P00255542,6453.94935264929
1000077,P00250842,7665.548422687153
1000078,P00212942,6453.94935264929
1000078,P00045842,6453.94935264929
1000088,P00010842,7665.548422687153
1000091,P00010842,7665.548422687153
1000091,P00278642,6453.94935264929
1000092,P00370242,6150.914738881845
1000092,P00340642,6150.914738881845
1000092,P00273442,1426.5271453590192
1000092,P00255842,14637.323008212074
1000092,P00014842,13222.289738150712
1000094,P00117042,14059.030805073777
1000095,P00003642,7665.548422687153
1000097,P00297642,7665.548422687153
1000097,P00115942,8115.157456351113
1000099,P00035542,9738.893383161134
1000101,P00262242,13262.336319963399
1000102,P00010842,7665.548422687153
1000102,P00274242,13061.709335899905
1000103,P00071242,13262.336319963399
1000107,P0097142,1402.698717948718
1000108,P00013942,6453.94935264929
1000109,P00195642,6453.94935264929
1000110,P00035842,6150.914738881845
1000111,P00036842,14203.841375150783
1000113,P00351142,15916.50575815739
1000116,P00192542,14203.841375150783
1000117,P00217242,13262.336319963399
1000117,P0098342,13222.289738150712
1000117,P00143642,13222.289738150712
1000117,P00179042,4483.984739884393
1000117,P00180942,4483.984739884393
1000118,P00127642,14203.841375150783
1000118,P00355142,14059.030805073777
1000118,P00345842,10939.911835554842
1000118,P00223242,6453.94935264929
1000121,P00059742,14203.841375150783
1000123,P00279342,6150.914738881845
1000123,P00163342,15631.067482993198
1000123,P00346942,11991.190133037693
1000124,P00291042,7665.548422687153
1000126,P00087042,18698.546838407496
1000127,P00145042,14059.030805073777
1000129,P00049842,14059.030805073777
1000130,P00080342,14038.806235687864
1000130,P00127642,13222.289738150712
1000134,P00125942,13200.7229791099
1000134,P00346442,13706.303198887343
1000136,P00367142,4741.065764631844
1000136,P00222142,6150.914738881845
1000136,P00059442,15631.067482993198
1000136,P00013742,6150.914738881845
1000137,P00058442,6453.94935264929
1000137,P00026042,7665.548422687153
1000138,P00113242,13645.401384083045
1000138,P00135742,15710.041125541125
1000139,P00110842,13645.401384083045
1000139,P00121642,6453.94935264929
1000139,P00115142,14932.762162162162
1000143,P00250242,6453.94935264929
1000146,P00223842,12188.357019064124
1000146,P00121042,14637.323008212074
1000146,P00323942,7354.830102040816
1000146,P00203142,14637.323008212074
1000146,P00112342,733.6857394366198
1000146,P00178642,6150.914738881845
1000146,P00288442,6150.914738881845
1000146,P00274042,13222.289738150712
1000147,P00214242,13262.336319963399
1000147,P00110742,13222.289738150712
1000147,P00008542,9960.342465753425
1000148,P00063342,13222.289738150712
1000148,P00156742,6150.914738881845
1000148,P00199442,6150.914738881845
1000148,P00193042,6150.914738881845
1000148,P00181842,4483.984739884393
1000148,P00304742,7354.830102040816
1000149,P00293242,7354.830102040816
1000149,P00046142,13262.336319963399
1000149,P00028242,15631.067482993198
1000149,P00028542,15631.067482993198
1000149,P00030842,13222.289738150712
1000149,P00283942,6150.914738881845
1000150,P00057742,12443.299270072992
1000150,P00113342,15645.414175506268
1000151,P00112142,13222.289738150712
1000151,P00052642,6150.914738881845
1000151,P00016342,13222.289738150712
1000151,P00000642,14038.806235687864
1000151,P00221342,13222.289738150712
1000155,P00248142,6453.94935264929
1000155,P00022542,6453.94935264929
1000155,P00252442,7665.548422687153
1000156,P00304842,7665.548422687153
1000157,P00141442,7354.830102040816
1000157,P00177942,6150.914738881845
1000157,P00105942,6150.914738881845
1000158,P00111542,14094.026402640264
1000160,P00198042,5216.971649484536
1000160,P00327842,7665.548422687153
1000161,P00064942,7665.548422687153
1000162,P00351142,14932.762162162162
1000163,P00283942,6150.914738881845
1000163,P00128042,13616.420987654321
1000166,P00270242,7354.830102040816
1000166,P00073842,13092.192028985508
1000166,P00015542,13222.289738150712
1000166,P00110542,7354.830102040816
1000169,P00116142,18698.546838407496
1000169,P00322042,6150.914738881845
1000169,P00100642,6150.914738881845
1000169,P00259342,6150.914738881845
1000169,P00251342,6150.914738881845
1000169,P00100842,6150.914738881845
1000169,P00048142,13262.336319963399
1000169,P00241242,13262.336319963399
1000170,P00113342,16243.626506024097
1000173,P00028842,15631.067482993198
1000173,P00126142,7354.830102040816
1000173,P00350542,8115.157456351113
1000173,P00129642,6150.914738881845
1000173,P00252842,7354.830102040816
1000174,P00062842,14203.841375150783
1000174,P00145042,14059.030805073777
1000174,P00048142,14059.030805073777
1000175,P00102342,7354.830102040816
1000175,P00360042,7354.830102040816
1000175,P00052842,20186.51925320887
1000177,P00112542,13262.336319963399
1000180,P00317842,7665.548422687153
1000181,P00274942,7665.548422687153
1000181,P00034042,14203.841375150783
1000181,P00346942,14059.030805073777
1000181,P00221942,14059.030805073777
1000181,P00288342,7665.548422687153
1000183,P00057542,10166.664847161572
1000185,P00020342,13811.461650840029
1000187,P00250842,7354.830102040816
1000187,P00234842,6150.914738881845
1000187,P00023642,7354.830102040816
1000188,P00255842,15524.583636965883
1000188,P00307542,14059.030805073777
1000190,P00238442,15631.067482993198
1000192,P00270242,7354.830102040816
1000192,P00111142,13262.336319963399
1000192,P0095142,9960.342465753425
1000192,P00151742,7354.830102040816
1000192,P00143342,13262.336319963399
1000192,P00277542,14038.806235687864
1000192,P00324942,6150.914738881845
1000193,P00115942,8115.157456351113
